Entity,Year,Code,"Share of total deaths that are from all causes attributed to unsafe water source, in both sexes aged age-standardized",wat_sm,wat_bas_minus_sm,wat_lim,wat_unimp,wat_sur,wat_imp,"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),san_od,Domestic general government health expenditure (% of GDP),wat_imp_urban,wat_imp_rural,death_share_risk,income_class,death_share_diarrheal_disease,wat_imp_without_share,country_physicians_proportion
Malaysia,2016,MYS,0.48704693,93.63,3.44,0.36,2.58,0.73,97.42,24859.799,31526414,0.28,1.8888557,99.47,91.32,medium-risk from unsafe water,High Income,0.004992194798939073,2.5082966936867606,0.10907714285714287
Mexico,2002,MEX,0.66684425,39.73,51.49,0.82,5.38,2.57,92.05,17324.354,100917080,8.45,2.1650572,95.94,80.16,medium-risk from unsafe water,High Income,0.006255274131990343,8.011772635514227,0.30535
Mexico,2003,MEX,0.6205662,39.94,51.91,0.68,5.07,2.4,92.54,17315.455,102429344,7.93,2.4137032,96.19,81.17,medium-risk from unsafe water,High Income,0.006163829380768073,7.509404726832967,0.31577000000000005
Mexico,2004,MEX,0.5834559,40.15,52.32,0.54,4.75,2.22,93.02,17731.803,103945816,7.41,2.5874462,96.45,82.18,medium-risk from unsafe water,High Income,0.00546883002967623,7.0158389059161355,0.33062
Mexico,2005,MEX,0.54445297,40.36,52.74,0.4,4.44,2.06,93.5,17883.535,105442400,6.91,2.4649763,96.7,83.19,medium-risk from unsafe water,High Income,0.0055136927839275285,6.533319613362367,0.35303
Mexico,2006,MEX,0.5064642,40.56,53.15,0.26,4.13,1.89,93.98,18434.887,106886792,6.41,2.421981,96.96,84.2,medium-risk from unsafe water,High Income,0.004880855625267526,6.062661137776499,0.37620000000000003
Mexico,2007,MEX,0.4821136,40.77,53.55,0.12,3.82,1.73,94.44,18610.73,108302976,5.92,2.5267596,97.22,85.21,medium-risk from unsafe water,High Income,0.004528158118203511,5.6004047386472555,0.3843
Mexico,2008,MEX,0.4532516,40.97,53.94,0.0,3.52,1.58,94.91,18586.47,109684496,5.44,2.616555,97.47,86.22,medium-risk from unsafe water,High Income,0.004151799174971821,5.144403453337653,0.38988000000000006
Mexico,2009,MEX,0.43166935,41.16,54.2,0.0,3.21,1.42,95.37,17387.662,111049424,4.97,2.8606768,97.73,87.23,medium-risk from unsafe water,High Income,0.003596839907967465,4.691907271846813,0.39581
Mexico,2010,MEX,0.41817683,41.36,54.46,0.0,2.91,1.27,95.82,18036.717,112532400,4.5,2.8809936,97.98,88.24,medium-risk from unsafe water,High Income,0.0033083094291066397,4.2366136330514585,0.39972
Mexico,2011,MEX,0.40913987,41.56,54.72,0.0,2.61,1.12,96.27,18432.37,114150480,4.04,2.9141598,98.24,89.25,medium-risk from unsafe water,High Income,0.0033879139185398082,3.779264879131476,0.42008
Mexico,2012,MEX,0.4009005,41.75,54.97,0.0,2.31,0.98,96.72,18838.783,115755912,3.58,3.0072196,98.5,90.26,medium-risk from unsafe water,High Income,0.0032341069542953455,3.3266223154114147,0.42236
Mexico,2013,MEX,0.3887287,41.94,55.22,0.0,2.01,0.84,97.16,18844.031,117290680,3.13,3.122532,98.75,91.27,medium-risk from unsafe water,High Income,0.003292776544564325,2.879984155603838,0.43110000000000004
Mexico,2014,MEX,0.37956783,42.13,55.47,0.0,1.71,0.7,97.59,19141.92,118755888,2.69,2.8923101,99.01,92.28,medium-risk from unsafe water,High Income,0.003218274112017081,2.438780130211312,0.44526
Mexico,2015,MEX,0.3733024,42.31,55.71,0.0,1.41,0.56,98.03,19542.89,120149896,2.26,2.9873433,99.26,93.29,medium-risk from unsafe water,High Income,0.0033799030504362646,2.0026317792235124,0.46493
Mexico,2016,MEX,0.3619021,42.5,55.96,0.0,1.17,0.38,98.45,19830.963,121519224,1.83,2.8477979,99.52,94.3,medium-risk from unsafe water,High Income,0.003452680046738942,1.570233035721163,0.46487999999999996
Mexico,2017,MEX,0.34614924,42.68,56.2,0.0,0.86,0.27,98.88,20032.408,122839256,1.4,2.7580135,99.78,95.31,medium-risk from unsafe water,High Income,0.003227046572147913,1.1419557930243407,0.47654
Mexico,2018,MEX,0.34296304,42.85,56.42,0.0,0.57,0.16,99.27,20278.217,124013864,0.99,2.6718502,100.0,96.32,medium-risk from unsafe water,High Income,0.0029439772959578133,0.7436966886218463,0.48496
Mexico,2019,MEX,0.33738008,42.94,56.54,0.0,0.47,0.05,99.48,20064.5,125085312,0.35,2.6789145,100.0,97.33,medium-risk from unsafe water,High Income,0.002778751513207242,0.5331425323542384,0.39417421052631574
Moldova,2002,MDA,0.08427978,44.25,39.47,1.44,14.84,0.0,85.16,5828.5747,4147644,0.02,3.5467281,96.62,76.24,medium-risk from unsafe water,Middle Income,0.00035514137664659744,14.945086897525439,0.23102999999999999
Moldova,2003,MDA,0.07470283,46.25,37.78,1.45,14.52,0.0,85.48,6230.782,4093984,0.03,3.2140553,96.75,76.83,medium-risk from unsafe water,Middle Income,0.00034123240344857236,14.80572469262215,0.22824
Moldova,2004,MDA,0.066524014,48.29,36.05,1.45,14.21,0.0,85.79,6708.4395,4046998,0.04,5.3084745,96.87,77.43,medium-risk from unsafe water,Middle Income,0.0002900915691087567,14.633859468178635,0.21814000000000006
Moldova,2005,MDA,0.05590507,50.46,34.23,1.46,13.86,0.0,86.14,7229.1406,4001380,0.05,5.0395036,97.0,78.03,medium-risk from unsafe water,Middle Income,0.00027490515772058636,14.4020063078238,0.23782999999999999
Moldova,2006,MDA,0.047463432,52.76,32.32,1.46,13.47,0.0,86.53,7597.2246,3942748,0.06,5.194627,97.12,78.63,medium-risk from unsafe water,Middle Income,0.00013163407856652264,14.16022530478742,0.23767999999999997
Moldova,2007,MDA,0.04169279,55.09,30.38,1.46,13.07,0.0,86.93,7843.2944,3876847,0.07,5.62991,97.25,79.23,medium-risk from unsafe water,Middle Income,0.00013851462283654735,13.929102696082667,0.23871
Moldova,2008,MDA,0.038077425,57.44,28.41,1.47,12.68,0.0,87.32,8471.181,3812420,0.08,5.2791314,97.37,79.83,medium-risk from unsafe water,Middle Income,0.00019515163596875478,13.68395926996501,0.23544999999999994
Moldova,2009,MDA,0.035371043,59.83,26.41,1.47,12.29,0.0,87.71,7972.9707,3749496,0.09,5.832838,97.5,80.42,medium-risk from unsafe water,Middle Income,0.0002024272062165155,13.434445589487225,0.23912
Moldova,2010,MDA,0.031461805,62.24,24.38,1.47,11.9,0.0,88.1,8547.581,3678186,0.1,4.6463413,97.62,81.02,medium-risk from unsafe water,Middle Income,0.00014789899151375162,13.222142654014778,0.23807999999999999
Moldova,2011,MDA,0.03194348,64.69,22.33,1.47,11.51,0.0,88.49,9050.126,3595135,0.11,4.2451754,97.75,81.62,medium-risk from unsafe water,Middle Income,0.00016271989786197178,13.06048312511213,0.24142000000000005
Moldova,2012,MDA,0.028112112,67.16,20.24,1.47,11.12,0.0,88.88,8997.934,3507197,0.11,4.4354115,97.87,82.22,medium-risk from unsafe water,Middle Income,9.808402550526816e-05,12.921629437981386,0.24134999999999998
Moldova,2013,MDA,0.027423548,69.66,18.13,1.48,10.73,0.0,89.27,9814.323,3416532,0.12,4.054993,98.0,82.82,medium-risk from unsafe water,Middle Income,0.00012059011886907544,12.793001792460892,0.25028
Moldova,2014,MDA,0.025636325,72.2,15.99,1.48,10.33,0.0,89.67,10311.288,3338338,0.13,4.259882,98.12,83.41,medium-risk from unsafe water,Middle Income,0.00015726388400455555,12.610107185072334,0.24745999999999999
Moldova,2015,MDA,0.024794621,72.49,16.08,1.49,9.94,0.0,90.06,10355.539,3277390,0.13,3.897043,98.25,84.01,medium-risk from unsafe water,Middle Income,0.00016659598033801288,12.343968828854667,0.24836000000000003
Moldova,2016,MDA,0.024687922,72.8,16.17,1.49,9.54,0.0,90.46,10938.585,3225125,0.13,3.6767955,98.37,84.61,medium-risk from unsafe water,Middle Income,0.00019658152784775783,12.025301344909112,0.24358055555555558
Moldova,2017,MDA,0.025587711,73.11,16.26,1.5,9.14,0.0,90.86,11651.187,3180515,0.13,3.5497465,98.5,85.21,medium-risk from unsafe water,Middle Income,0.00012796669721727456,11.660470081103218,0.32066
Moldova,2018,MDA,0.02429773,73.42,16.34,1.51,8.73,0.0,91.27,12367.764,3141839,0.13,3.7236705,98.62,85.81,medium-risk from unsafe water,Middle Income,3.8830761219782425e-05,11.25789704692061,0.24358055555555558
Moldova,2019,MDA,0.023614552,73.74,16.42,1.51,8.32,0.0,91.68,13030.183,3109496,0.13,3.806777,98.75,86.41,medium-risk from unsafe water,High Income,0.00011416641153421646,10.819534741321423,0.25586000000000003
Mongolia,2002,MNG,0.27691597,21.81,43.18,7.59,10.77,16.64,72.58,4687.445,2494622,16.32,3.0493689,94.98,39.94,medium-risk from unsafe water,Middle Income,0.012531758318494747,26.853206618076808,0.27553
Mongolia,2003,MNG,0.23676574,22.42,44.04,7.37,10.44,15.74,73.82,4972.258,2516461,15.62,2.3848844,95.17,41.28,medium-risk from unsafe water,Middle Income,0.01093639043084713,25.683807537649106,0.3014554545454546
Mongolia,2004,MNG,0.20403527,23.02,44.87,7.13,10.12,14.85,75.03,5453.993,2537955,14.94,2.2812629,95.36,42.63,medium-risk from unsafe water,Middle Income,0.009683780839297782,24.563004466194236,0.3014554545454546
Mongolia,2005,MNG,0.1758596,23.63,45.69,6.88,9.8,13.99,76.2,5800.909,2559258,14.28,2.2726505,95.55,43.97,medium-risk from unsafe water,Middle Income,0.008852565860886242,23.49051951776648,0.3014554545454546
Mongolia,2006,MNG,0.15282847,24.24,46.5,6.62,9.49,13.16,77.35,6243.609,2581245,13.63,2.4913394,95.74,45.32,medium-risk from unsafe water,Middle Income,0.008236335566751702,22.4524599563389,0.3014554545454546
Mongolia,2007,MNG,0.13713074,24.84,47.28,6.35,9.18,12.35,78.47,6818.9937,2605647,13.0,2.8818529,95.92,46.66,medium-risk from unsafe water,Middle Income,0.0077773389872074,21.43440765383799,0.3014554545454546
Mongolia,2008,MNG,0.124878764,25.44,48.06,6.06,8.88,11.57,79.56,7346.279,2633896,12.39,3.2181938,96.11,48.01,medium-risk from unsafe water,Middle Income,0.007428539319699791,20.42943229345426,0.28816
Mongolia,2009,MNG,0.11412158,26.04,48.81,5.77,8.58,10.81,80.61,7163.802,2666718,11.81,3.1017478,96.3,49.35,medium-risk from unsafe water,Middle Income,0.007076113784809642,19.44120075688543,0.26704
Mongolia,2010,MNG,0.10751983,26.63,49.55,5.46,8.29,10.07,81.64,7518.831,2702527,11.23,2.4448433,96.49,50.7,medium-risk from unsafe water,Middle Income,0.006591608520469916,18.481221464207387,0.27564000000000005
Mongolia,2011,MNG,0.10368368,27.04,50.18,5.16,8.1,9.52,82.38,8685.78,2743946,10.86,2.1319282,96.67,52.05,medium-risk from unsafe water,Middle Income,0.0060606148954826375,17.792806418202105,0.28671
Mongolia,2012,MNG,0.100827605,27.34,50.76,4.86,7.97,9.06,82.96,9586.715,2792354,10.59,2.3420372,96.86,53.39,medium-risk from unsafe water,Middle Income,0.005445226500651422,17.23273625048973,0.30435
Mongolia,2013,MNG,0.09999552,27.66,51.34,4.55,7.84,8.61,83.55,10504.814,2845160,10.31,2.2616057,97.05,54.74,medium-risk from unsafe water,Middle Income,0.004778641622966723,16.660925923322413,0.30922
Mongolia,2014,MNG,0.0988267,27.98,51.92,4.23,7.71,8.16,84.14,11107.989,2902826,10.05,2.3726292,97.24,56.08,medium-risk from unsafe water,Middle Income,0.004095319526557913,16.068720619148376,0.31632
Mongolia,2015,MNG,0.09093828,28.31,52.5,3.91,7.58,7.7,84.72,11134.802,2964756,9.78,2.3892858,97.43,57.43,medium-risk from unsafe water,Middle Income,0.0033641891609292635,15.455403412624849,0.32194
Mongolia,2016,MNG,0.08619954,28.64,53.09,3.57,7.45,7.25,85.3,11058.95,3029559,9.51,2.6248667,97.61,58.77,medium-risk from unsafe water,Middle Income,0.0028079994481044926,14.830277277980061,0.28592
Mongolia,2017,MNG,0.08816259,28.98,53.67,3.23,7.28,6.84,85.88,11431.498,3096033,9.24,2.4706542,97.8,60.12,medium-risk from unsafe water,Middle Income,0.0026049463943052286,14.201560513082386,0.3014554545454546
Mongolia,2018,MNG,0.0832061,29.33,54.26,2.88,7.07,6.47,86.46,12052.294,3163994,8.97,2.2105834,97.99,61.46,medium-risk from unsafe water,Middle Income,0.0022964645318543585,13.563205239959366,0.38517999999999997
Mongolia,2019,MNG,0.07771394,29.69,54.84,2.51,6.85,6.1,87.05,12458.019,3232435,8.7,2.13345,98.18,62.81,medium-risk from unsafe water,Middle Income,0.002052013420223454,12.91976482125704,0.3014554545454546
Morocco,2002,MAR,1.3276018,55.59,9.52,6.13,25.94,2.81,71.25,4431.3037,29301820,21.04,1.2233937,95.54,42.75,medium-risk from unsafe water,Middle Income,0.011422601053449923,28.90307837533641,0.06463142857142858
Morocco,2003,MAR,1.2300836,56.46,10.04,6.23,24.55,2.74,72.72,4636.992,29661272,20.13,1.2485907,95.74,45.34,medium-risk from unsafe water,Middle Income,0.010426154346988221,27.395851398416088,0.06463142857142858
Morocco,2004,MAR,1.1670333,57.32,10.55,6.3,23.17,2.66,74.17,4797.6753,30033124,19.2,1.2867744,95.95,47.93,medium-risk from unsafe water,Middle Income,0.009501875329386313,25.901145015749943,0.0531
Morocco,2005,MAR,1.1032856,58.3,11.06,6.35,21.72,2.58,75.7,4889.11,30431898,17.99,1.2350928,96.16,50.52,medium-risk from unsafe water,Middle Income,0.008750916554728202,24.318969523359996,0.06463142857142859
Morocco,2006,MAR,1.0362264,59.3,11.56,6.37,20.28,2.5,77.22,5189.355,30833024,16.73,1.8219855,96.37,53.11,medium-risk from unsafe water,Middle Income,0.008142406012462482,22.75575370096686,0.06463142857142858
Morocco,2007,MAR,0.97255856,60.28,12.06,6.38,18.87,2.41,78.72,5302.171,31232634,15.49,2.2034433,96.57,55.7,medium-risk from unsafe water,Middle Income,0.0077022322228730376,21.233975975257163,0.05862000000000001
Morocco,2008,MAR,0.93011314,61.25,12.56,6.37,17.48,2.33,80.19,5543.0884,31634996,14.29,2.1286142,96.78,58.29,medium-risk from unsafe water,Middle Income,0.007177272916361362,19.75174581972446,0.06463142857142859
Morocco,2009,MAR,0.8835226,62.21,13.06,6.35,16.12,2.25,81.63,5703.029,32042880,13.1,2.5189617,96.99,60.88,medium-risk from unsafe water,Middle Income,0.006680516857411069,18.30847601713704,0.06477000000000001
Morocco,2010,MAR,0.81848884,64.06,12.66,6.32,14.79,2.17,83.04,5841.8784,32464866,11.94,2.3400414,97.2,63.47,medium-risk from unsafe water,Middle Income,0.006173997453123632,16.897713361884815,0.06463142857142858
Morocco,2011,MAR,0.75104463,65.93,12.22,6.27,13.48,2.09,84.42,6064.432,32903708,10.81,2.352462,97.4,66.06,medium-risk from unsafe water,Middle Income,0.005290133257929471,15.51887708218174,0.06463142857142859
Morocco,2012,MAR,0.6947759,67.46,12.12,6.2,12.2,2.02,85.78,6160.9985,33352166,9.7,2.4435878,97.61,68.66,medium-risk from unsafe water,Middle Income,0.005060390980303948,14.172341910267535,0.06463142857142858
Morocco,2013,MAR,0.62019455,68.99,11.99,6.13,10.95,1.94,87.11,6352.433,33803528,8.62,2.5181446,97.82,71.25,medium-risk from unsafe water,Middle Income,0.004838636961207126,12.856196548478607,0.06319999999999999
Morocco,2014,MAR,0.5980731,70.53,11.84,6.04,9.72,1.87,88.41,7462.153,34248608,7.56,2.154683,98.03,73.84,medium-risk from unsafe water,Middle Income,0.004566842541454531,11.56807599304474,0.09134999999999999
Morocco,2015,MAR,0.56175256,72.09,11.66,5.94,8.52,1.79,89.69,7687.691,34680456,6.52,2.1044967,98.23,76.43,medium-risk from unsafe water,Middle Income,0.004247204823373718,10.306669554748646,0.06463142857142858
Morocco,2016,MAR,0.5287831,73.65,11.46,5.82,7.34,1.72,90.94,7632.1855,35107272,5.51,2.227258,98.44,79.02,medium-risk from unsafe water,Middle Income,0.003958154310594112,9.067901943506177,0.06463142857142859
Morocco,2017,MAR,0.5008038,75.22,11.24,5.7,6.19,1.65,92.16,7921.619,35528116,4.52,2.2510002,98.65,81.61,medium-risk from unsafe water,Middle Income,0.0037433732765339996,7.852831261865954,0.07307999999999999
Morocco,2018,MAR,0.45968834,76.79,11.0,5.56,5.06,1.58,93.35,8072.0864,35927516,3.56,2.1431212,98.86,84.2,medium-risk from unsafe water,Middle Income,0.0034955937393500846,6.664546471846259,0.06463142857142858
Morocco,2019,MAR,0.41905424,78.37,10.73,5.42,3.96,1.52,94.52,8217.599,36304408,2.62,2.1168234,99.06,86.79,medium-risk from unsafe water,Middle Income,0.0032824664156484804,5.502136269513057,0.06463142857142858
Myanmar,2019,MMR,1.382103,57.58,24.08,2.68,5.74,9.92,84.34,4829.5366,53040212,7.15,0.73722625,94.84,79.65,medium-risk from unsafe water,Middle Income,0.013645118914683072,15.961159808335607,0.07369
New Zealand,2005,NZL,0.015905516,82.26,17.74,0.0,0.0,0.0,100.0,37219.805,4132782,0.0,6.3661394,100.0,100.0,medium-risk from unsafe water,High Income,0.000391019898944585,0.0,0.21051999999999998
New Zealand,2006,NZL,0.020193372,83.59,16.41,0.0,0.0,0.0,100.0,37828.188,4179986,0.0,6.67046,100.0,100.0,medium-risk from unsafe water,High Income,0.00044736991942078276,0.0,0.22707
New Zealand,2007,NZL,0.027346833,84.92,15.08,0.0,0.0,0.0,100.0,38611.98,4221495,0.0,6.6046605,100.0,100.0,medium-risk from unsafe water,High Income,0.0014321940450006455,0.0,0.22927
New Zealand,2008,NZL,0.032958232,86.24,13.76,0.0,0.0,0.0,100.0,37860.113,4260235,0.0,7.082837,100.0,100.0,medium-risk from unsafe water,High Income,0.0014393572185571924,0.0,0.24531000000000003
New Zealand,2009,NZL,0.038143173,87.57,12.43,0.0,0.0,0.0,100.0,37432.832,4302884,0.0,7.477217,100.0,100.0,medium-risk from unsafe water,High Income,0.002353537766762943,0.0,0.25689
New Zealand,2010,NZL,0.040811867,88.9,11.1,0.0,0.0,0.0,100.0,37583.113,4346345,0.0,7.5083604,100.0,100.0,medium-risk from unsafe water,High Income,0.0014241851486708947,0.0,0.26114
New Zealand,2011,NZL,0.044412136,90.23,9.77,0.0,0.0,0.0,100.0,38137.492,4381274,0.0,7.4998655,100.0,100.0,medium-risk from unsafe water,High Income,0.0018919154565544178,0.0,0.26328999999999997
New Zealand,2012,NZL,0.04634612,91.56,8.44,0.0,0.0,0.0,100.0,38780.605,4410285,0.0,7.577423,100.0,100.0,medium-risk from unsafe water,High Income,0.0021855730411980178,0.0,0.26783
New Zealand,2013,NZL,0.04548333,92.88,7.12,0.0,0.0,0.0,100.0,39521.074,4450641,0.0,7.267099,100.0,100.0,medium-risk from unsafe water,High Income,0.0014725968686308333,0.0,0.27817
New Zealand,2014,NZL,0.047571193,94.21,5.79,0.0,0.0,0.0,100.0,40353.105,4514198,0.0,7.2801533,100.0,100.0,medium-risk from unsafe water,High Income,0.0020940596757164837,0.0,0.28604
New Zealand,2015,NZL,0.04548363,95.54,4.46,0.0,0.0,0.0,100.0,41020.312,4590591,0.0,6.9341555,100.0,100.0,medium-risk from unsafe water,High Income,0.0015915162121827016,0.0,0.30301999999999996
New Zealand,2016,NZL,0.042042784,96.87,3.13,0.0,0.0,0.0,100.0,41620.348,4668088,0.0,6.8877444,100.0,100.0,medium-risk from unsafe water,High Income,0.0012114167513551585,0.0,0.31524
